type,initial_threshold,final_threshold,late_threshold,step_initial,step_final,step_late,kl_index,kl_name,n,pearson_r,pearson_p,spearman_r,spearman_p
early_mid_vs_improvement,0.2,0.04000000000000001,nan,368,424,-1,0,H(~p|p),144,0.5787891038702688,3.0005346190558725e-14,0.6285570872978489,3.3306831774036814e-17
early_mid_vs_improvement,0.2,0.04000000000000001,nan,368,424,-1,1,H(p|~p),144,0.5529313928534756,6.670161803478717e-13,0.5535155913362996,6.236995933987735e-13
early_mid_vs_improvement,0.2,0.03,nan,368,432,-1,0,H(~p|p),144,0.6446109141332295,2.8318085989906848e-18,0.6228609482323343,7.719407324135623e-17
early_mid_vs_improvement,0.2,0.03,nan,368,432,-1,1,H(p|~p),144,0.5958870777451039,3.3067219426578856e-15,0.544508573806386,1.7312003985689088e-12
early_mid_vs_improvement,0.2,0.020000000000000018,nan,368,444,-1,0,H(~p|p),144,0.6559638514454433,4.526314701433878e-19,0.5802906499233723,2.4849163881240732e-14
early_mid_vs_improvement,0.2,0.020000000000000018,nan,368,444,-1,1,H(p|~p),144,0.5646033417487727,1.7006161681289082e-13,0.4902735472340278,4.449933324216679e-10
early_mid_vs_improvement,0.2,0.01,nan,368,463,-1,0,H(~p|p),144,0.5274505352426728,1.1034922858990826e-11,0.44105080168675054,3.151381476210542e-08
early_mid_vs_improvement,0.2,0.01,nan,368,463,-1,1,H(p|~p),144,0.39934968302090257,7.110765862969104e-07,0.3501201745050591,1.694254891574596e-05
early_mid_vs_improvement,0.17500000000000004,0.17,nan,373,374,-1,0,H(~p|p),144,0.23035364425639104,0.005476063350792115,0.40070348496087227,6.468381656011903e-07
early_mid_vs_improvement,0.17500000000000004,0.17,nan,373,374,-1,1,H(p|~p),144,0.340212680876391,3.0178071543446163e-05,0.3582831609411388,1.0374944401284203e-05
early_mid_vs_improvement,0.17500000000000004,0.16,nan,373,376,-1,0,H(~p|p),144,0.2323300672145037,0.005076944787756086,0.4082648382299145,3.782295605602666e-07
early_mid_vs_improvement,0.17500000000000004,0.16,nan,373,376,-1,1,H(p|~p),144,0.3380398952534638,3.416250160014371e-05,0.35864890774846686,1.0146227405826662e-05
early_mid_vs_improvement,0.17500000000000004,0.15000000000000002,nan,373,379,-1,0,H(~p|p),144,0.24782194500424032,0.002746192701932981,0.4184029206033991,1.803727020800221e-07
early_mid_vs_improvement,0.17500000000000004,0.15000000000000002,nan,373,379,-1,1,H(p|~p),144,0.348097688714479,1.9091825896332817e-05,0.3591111152522331,9.864000365452627e-06
early_mid_vs_improvement,0.17500000000000004,0.14,nan,373,381,-1,0,H(~p|p),144,0.2655592791079422,0.0012958384539210478,0.43450245268341736,5.287992439189832e-08
early_mid_vs_improvement,0.17500000000000004,0.14,nan,373,381,-1,1,H(p|~p),144,0.36474991283799774,6.967027879004833e-06,0.3748221511845992,3.6824107463446902e-06
early_mid_vs_improvement,0.17500000000000004,0.13,nan,373,384,-1,0,H(~p|p),144,0.27576658048490915,0.0008214305877260265,0.4523506230792428,1.256854092579962e-08
early_mid_vs_improvement,0.17500000000000004,0.13,nan,373,384,-1,1,H(p|~p),144,0.36855245691594196,5.490290468166992e-06,0.3865742793673156,1.7026028109237416e-06
early_mid_vs_improvement,0.17500000000000004,0.12000000000000001,nan,373,387,-1,0,H(~p|p),144,0.2913861959410877,0.0003950473542763247,0.4652624076088354,4.217030516963503e-09
early_mid_vs_improvement,0.17500000000000004,0.12000000000000001,nan,373,387,-1,1,H(p|~p),144,0.38026251544499434,2.5861897568295714e-06,0.39750247243462267,8.085956247271123e-07
early_mid_vs_improvement,0.17500000000000004,0.11000000000000001,nan,373,390,-1,0,H(~p|p),144,0.3048616396730837,0.0002029648881339419,0.4703796870939448,2.700999730784123e-09
early_mid_vs_improvement,0.17500000000000004,0.11000000000000001,nan,373,390,-1,1,H(p|~p),144,0.3860407614230713,1.7644350500403718e-06,0.40296857856611873,5.515531013331698e-07
early_mid_vs_improvement,0.17500000000000004,0.1,nan,373,394,-1,0,H(~p|p),144,0.3190471503054442,9.716712568813648e-05,0.4810202517420867,1.0444151714042888e-09
early_mid_vs_improvement,0.17500000000000004,0.1,nan,373,394,-1,1,H(p|~p),144,0.3903263577795716,1.3224788652003978e-06,0.4137721765671931,2.5373110721980804e-07
